Filename,Mode,MatvR,MatvR_Percentage,RvSk,RvSk_Percentage,MatvSk,MatvSk_Percentage,r_tp_m_fn,r_tp_m_fn_per,r_tn_m_fp,r_tn_m_fp_per,m_tp_r_fn,m_tp_r_fn_per,m_tn_r_fp,m_tn_r_fp_per,s_tp_r_fn,s_tp_r_fn_per,s_tn_r_fp,s_tn_r_fp_per,r_tp_s_fn,r_tp_s_fn_per,r_tn_s_fp,r_tn_s_fp_per,s_tp_m_fn,s_tp_m_fn_per,s_tn_m_fp,s_tn_m_fp_per,m_tp_s_fn,m_tp_s_fn_per,m_tn_s_fp,m_tn_s_fp_per,Row,Column
ionosphere,Mod,38,0.1082621082621082,44,0.1253561253561253,17,0.0484330484330484,12,0.0538116591928251,0,0.0,0,0.0,26,0.3333333333333333,0,0.0,24,0.3157894736842105,20,0.0896860986547085,0,0.0,2,0.0098522167487684,0,0.0,11,0.0518867924528301,4,0.050632911392405,351,33
kc3,Default,18,0.0393013100436681,34,0.074235807860262,34,0.074235807860262,12,0.0304568527918781,1,0.0666666666666666,3,0.0077922077922077,2,0.125,0,0.0,6,0.2857142857142857,28,0.0710659898477157,0,0.0,5,0.0136612021857923,5,0.238095238095238,24,0.0623376623376623,0,0.0,458,39
kc3,Mod,26,0.056768558951965,27,0.0589519650655021,16,0.0349344978165938,21,0.0532994923857868,0,0.0,0,0.0,5,0.25,0,0.0,5,0.25,22,0.0558375634517766,0,0.0,8,0.0214477211796246,1,0.05,7,0.0188172043010752,0,0.0,458,39
letter,Default,145,0.090625,141,0.088125,116,0.0725,132,0.0889487870619946,2,0.6666666666666666,0,0.0,11,0.9166666666666666,0,0.0,8,0.8,131,0.0882749326145552,2,0.5,62,0.0451237263464337,8,0.4210526315789473,43,0.0317343173431734,3,0.2142857142857142,1600,32
letter,Mod,97,0.060625,115,0.071875,52,0.0325,86,0.0579514824797843,2,0.6666666666666666,0,0.0,9,0.9,0,0.0,12,0.8,103,0.0694070080862533,0,0.0,25,0.0178062678062678,0,0.0,21,0.015,6,0.5,1600,32
lungcancer_GSE31210,Default,10,0.0442477876106194,13,0.0575221238938053,14,0.0619469026548672,7,0.0391061452513966,0,0.0,2,0.0114942528735632,1,0.1666666666666666,1,0.0058823529411764,2,0.2857142857142857,10,0.0558659217877094,0,0.0,8,0.0451977401129943,2,0.2857142857142857,4,0.0231213872832369,0,0.0,226,23
lungcancer_GSE31210,Mod,9,0.0398230088495575,13,0.0575221238938053,11,0.0486725663716814,7,0.0391061452513966,0,0.0,1,0.0057803468208092,1,0.1666666666666666,2,0.0116279069767441,2,0.2857142857142857,9,0.0502793296089385,0,0.0,6,0.034090909090909,1,0.1666666666666666,3,0.0173410404624277,1,0.1666666666666666,226,23
lympho,Default,7,0.0472972972972973,50,0.3378378378378378,54,0.3648648648648648,2,0.0153846153846153,0,0.0,5,0.037593984962406,0,0.0,0,0.0,0,0.0,50,0.3846153846153846,0,0.0,0,0.0,0,0.0,54,0.4029850746268656,0,0.0,148,18
lympho,Mod,37,0.25,46,0.3108108108108108,15,0.1013513513513513,37,0.2846153846153846,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,46,0.3538461538461538,0,0.0,3,0.0357142857142857,0,0.0,12,0.1290322580645161,0,0.0,148,18
mw1,Default,17,0.0421836228287841,29,0.0719602977667493,24,0.0595533498759305,12,0.0339943342776204,0,0.0,1,0.0029239766081871,4,0.4,0,0.0,8,0.5714285714285714,21,0.0594900849858356,0,0.0,6,0.017910447761194,6,0.4615384615384615,11,0.0323529411764705,1,0.125,403,37
mw1,Mod,17,0.0421836228287841,24,0.0595533498759305,15,0.0372208436724565,12,0.0339943342776204,0,0.0,0,0.0,5,0.4545454545454545,0,0.0,8,0.5714285714285714,16,0.0453257790368272,0,0.0,7,0.0204081632653061,4,0.2857142857142857,4,0.0117647058823529,0,0.0,403,37
optdigits,Default,514,0.098542944785276,1426,0.2733895705521472,983,0.1884585889570552,484,0.0960508037308989,0,0.0,10,0.0021905805038335,20,1.0,2,0.0005385029617662,95,1.0,1329,0.2636381670303511,0,0.0,28,0.007539041464728,81,0.8526315789473684,874,0.1916666666666666,0,0.0,5216,64
optdigits,Mod,1194,0.2289110429447853,1182,0.2266104294478527,351,0.067292944785276,1125,0.2231700059512001,0,0.0,2,0.0005104645227156,67,1.0,1,0.0002543234994913,71,1.0,1110,0.2201944058718508,0,0.0,282,0.067496409765438,0,0.0,35,0.008903586873569,34,0.425,5216,64
pc1,Default,75,0.0676284941388638,88,0.0793507664562669,22,0.0198376916140667,62,0.0615690168818272,0,0.0,0,0.0,13,0.5416666666666666,0,0.0,15,0.5769230769230769,73,0.0724925521350546,0,0.0,8,0.0084925690021231,1,0.04,12,0.0126849894291754,1,0.04,1109,21
pc1,Mod,78,0.0703336339044184,77,0.0694319206492335,15,0.0135256988277727,63,0.0625620655412115,0,0.0,0,0.0,15,0.5769230769230769,0,0.0,14,0.56,63,0.0625620655412115,0,0.0,11,0.0115667718191377,1,0.0416666666666666,2,0.0021231422505307,1,0.0416666666666666,1109,21
pima,Default,45,0.05859375,93,0.12109375,67,0.0872395833333333,18,0.0373443983402489,3,0.125,2,0.0042918454935622,22,0.5116279069767442,1,0.0022371364653243,56,0.7088607594936709,36,0.0746887966804979,0,0.0,8,0.0177383592017738,33,0.4714285714285714,22,0.0473118279569892,4,0.0975609756097561,768,8
pima,Mod,67,0.0872395833333333,72,0.09375,30,0.0390625,28,0.0580912863070539,1,0.0416666666666666,1,0.0021978021978021,37,0.6166666666666667,1,0.0022026431718061,42,0.6461538461538462,29,0.0601659751037344,0,0.0,7,0.0154185022026431,9,0.1384615384615384,9,0.0197368421052631,5,0.081967213114754,768,8
satellite,Default,489,0.075990675990676,944,0.1466977466977467,529,0.0822066822066822,51,0.0116892046756818,24,0.1297297297297297,10,0.0023137436372049,404,0.7150442477876107,0,0.0,767,0.8048268625393494,177,0.0405498281786941,0,0.0,1,0.0002387774594078,399,0.4186778593913955,127,0.0294390356977283,2,0.0035971223021582,6435,36
satellite,Mod,855,0.1328671328671328,854,0.1327117327117327,133,0.0206682206682206,167,0.0382588774341351,0,0.0,0,0.0,688,0.7871853546910755,0,0.0,701,0.790304396843292,153,0.0350515463917525,0,0.0,53,0.0125,43,0.0483689538807649,10,0.0023826542768644,27,0.0309278350515463,6435,36
satimage-2,Default,419,0.072204032397036,556,0.0958125107702912,299,0.0515250732379803,417,0.0739623980134799,0,0.0,1,0.0001914975105323,1,0.0142857142857142,0,0.0,0,0.0,556,0.0986165306846399,0,0.0,78,0.0153482880755608,0,0.0,220,0.0421133231240428,1,0.0142857142857142,5803,36
satimage-2,Mod,435,0.0749612269515767,443,0.0763398242288471,176,0.0303291400999483,434,0.0769776516495211,0,0.0,0,0.0,1,0.0142857142857142,0,0.0,0,0.0,443,0.0785739623980134,0,0.0,119,0.0225935067400797,0,0.0,56,0.01076095311299,1,0.0142857142857142,5803,36
