Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg
thoracic_surgery,Default,-1.0,467,0.9936170212765958,1,84.36408163265307,0.17949804602692143,0.9925,1.0,0.17891836734693878,0.18281049562682217
thyroid,Default,-1.0,381,0.10100742311770944,1,94.02857142857142,0.024928041205877896,0.09214460451209568,0.45161290322580644,0.022612178331512002,0.11654158437568576
thyroid,Optimal,0.01776861922,1939,0.514050901378579,1,561.1232653061224,0.14876014456684053,0.5023104104376189,0.978494623655914,0.14358848622351902,0.35334649989027866
thyroid,Fast,-1.0,1939,0.514050901378579,1,561.1232653061224,0.14876014456684053,0.5023104104376189,0.978494623655914,0.14358848622351902,0.35334649989027866
vertebral,Default,-1.0,239,0.9958333333333333,1,43.245714285714286,0.18019047619047618,1.0,0.9666666666666667,0.18211467444120508,0.16672108843537414
vertebral,Optimal,0.00775115912,117,0.4875,1,26.9665306122449,0.11236054421768708,0.5142857142857142,0.3,0.12247230320699709,0.04157823129251701
vertebral,Fast,-1.0,117,0.4875,1,26.9665306122449,0.11236054421768708,0.5142857142857142,0.3,0.12247230320699709,0.04157823129251701
visualizing_livestock,Default,-1.0,130,1.0,1,22.750204081632653,0.1750015698587127,1.0,1.0,0.17261807580174926,0.1850122448979592
visualizing_livestock,Optimal,0.010605500760000003,112,0.8615384615384616,1,23.318367346938775,0.17937205651491364,0.8857142857142857,0.76,0.1875374149659864,0.14507755102040817
visualizing_livestock,Fast,-1.0,112,0.8615384615384616,1,23.318367346938775,0.17937205651491364,0.8857142857142857,0.76,0.1875374149659864,0.14507755102040817
vowels,Default,-1.0,1154,0.7925824175824175,1,243.61469387755102,0.16731778425655977,0.7852062588904695,1.0,0.16004006154382094,0.37196734693877553
wbc,Default,-1.0,15,0.03968253968253968,1,4.871836734693877,0.012888456970089623,0.036414565826330535,0.09523809523809523,0.011696107014234266,0.03315840621963071
wine,Default,-1.0,128,0.9922480620155039,1,23.43673469387755,0.18168011390602753,0.9915966386554622,1.0,0.18216429428914424,0.17591836734693878
